,region,education,jobtype,cptype,sales,employees,aversalary,capital,pros_encoded
432,2,0,1,0,-0.1301,-0.2092,,-0.1107,-0.1
433,2,1,0,0,,-0.2043,,,-0.5
434,2,1,0,2,22.7143,,-0.2609,605.9868,0.65
435,2,0,1,2,,,,,-0.35
436,2,3,0,0,,-0.0349,,,-0.5
437,2,0,1,0,-0.1301,-0.2092,,-0.1107,-0.1
438,2,0,0,0,,,,,-0.35
439,2,0,1,0,,,,,-0.35
440,2,0,0,0,-0.1299,-0.1513,,-0.1119,-0.05
441,2,0,1,0,-0.0605,1.041,-0.3043,-0.0972,-0.5
442,2,1,1,0,0.1024,0.0293,0.3478,3.3023,-0.05
443,2,0,0,2,-0.1289,-0.113,0.087,0.051,0.05
444,2,0,1,0,-0.1284,-0.1938,0.087,-0.1125,-0.2
445,2,0,1,0,,,,,-0.35
446,2,0,1,0,,,,,-0.35
447,2,0,1,0,,,,,-0.35
448,2,0,0,0,-0.1131,-0.0265,-0.1304,-0.1107,0.2
449,2,0,1,0,,,,,-0.35
450,2,0,1,0,,,,,-0.35
451,2,0,0,0,-0.1131,-0.0265,-0.1304,-0.1107,0.2
452,2,1,1,0,,0.0139,-1.0435,,-0.45
453,2,2,0,2,-0.0904,0.5041,-0.5217,-0.0904,0.05
454,2,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
455,2,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
456,2,1,1,1,0.1944,2.3664,,-0.0995,0.55
457,2,1,1,1,0.1944,2.3664,,-0.0995,0.55
458,2,0,0,0,,-0.2064,,,-0.35
459,2,1,1,1,0.1944,2.3664,,-0.0995,0.55
460,2,1,1,1,0.1944,2.3664,,-0.0995,0.55
461,2,1,1,0,-0.1254,-0.1869,0.0435,-0.1062,-0.05
462,2,0,0,0,-0.1254,-0.1869,0.0435,-0.1062,-0.05
463,2,0,1,0,,,,,-0.35
464,2,0,1,0,,,,,-0.35
465,2,0,0,0,,-0.205,-0.5217,,-0.35
466,2,2,1,0,-0.1273,-0.2029,0.3913,-0.1096,0.35
467,2,0,0,0,-0.1156,0.023,-0.2174,-0.0972,-0.5
468,2,1,1,0,,-0.2085,,,-0.5
469,2,0,1,0,,,,,-0.35
470,2,0,1,0,,,,,-0.35
471,2,0,0,0,,-0.2029,,,-0.4
472,2,0,0,0,,,,,-0.35
473,2,0,0,0,-0.122,-0.0139,-0.2609,-0.1062,-0.35
474,2,0,0,0,,,-0.2174,,-0.2
475,2,2,1,0,,-0.2071,-0.3478,,-0.5
476,2,0,0,0,-0.122,-0.0139,-0.2609,-0.1062,-0.35
477,2,0,0,0,,,-0.2174,,-0.2
478,2,2,1,0,,-0.2071,-0.3478,,-0.5
479,2,0,0,0,,-0.2092,,,-0.3
480,2,1,0,1,-0.1197,,-0.4348,0.0144,-0.25
481,2,1,1,2,0.6704,1.3157,,-0.0586,0.8
482,2,0,0,2,,,,,-0.35
483,2,0,0,2,3.6911,,1.3913,7.2505,0.4
484,2,0,0,2,3.6911,,1.3913,7.2505,0.4
485,2,0,0,0,-0.1078,0.1227,,-0.0992,-0.15
486,2,0,0,2,3.6911,,1.3913,7.2505,0.4
487,2,0,0,2,3.6911,,1.3913,7.2505,0.4
488,2,0,0,0,-0.1284,-0.2057,-0.0435,-0.106,-0.35
489,2,0,1,0,,,,,-0.35
490,2,0,0,0,,,,,-0.5
491,2,0,0,0,-0.1264,-0.1464,-0.1304,-0.1119,-0.2
492,2,0,0,0,,-0.113,,-0.1107,-0.5
493,2,0,0,2,18.978,3.3516,0.1304,0.4853,1.2
494,2,0,0,2,3.6911,,1.3913,7.2505,0.4
495,2,0,1,0,,-0.1304,-0.3043,,-0.4
496,2,2,1,0,,-0.1987,0.6522,,-0.35
497,2,3,1,0,-0.1247,-0.1625,,-0.1107,-0.05
498,2,0,0,0,,,-0.2609,,-0.5
499,2,0,1,0,-0.1218,,,-0.1017,-0.25
500,2,1,1,0,-0.1282,-0.2022,-0.1304,-0.1096,-0.3
501,2,0,0,0,-0.1276,-0.1987,,-0.1119,-0.05
502,2,0,1,1,0.0747,0.106,1.1739,1.9995,0.05
503,2,0,1,0,,,,,-0.5
504,2,0,0,2,2.1978,3.3083,0.8261,0.806,1.05
505,2,1,1,0,-0.1265,-0.2043,0.4348,-0.1096,-0.5
506,2,0,0,2,18.978,3.3516,0.1304,0.4853,1.2
507,2,0,0,0,-0.1218,0.0558,,-0.1017,-0.25
508,2,0,1,0,-0.1247,,-0.087,-0.1119,-0.35
509,2,0,0,2,0.208,0.0446,0.4348,0.0031,0.45
510,2,0,1,0,,,,,-0.5
511,2,1,0,2,0.2937,1.8881,0.4783,0.2448,1.05
512,2,0,0,1,0.2519,0.5515,0.4783,0.1218,0.0
513,2,0,1,0,,-0.2057,,,-0.35
514,2,0,1,0,,-0.2057,,,-0.35
515,2,0,1,0,-0.016,-0.1722,0.8696,1.0844,0.05
516,2,0,1,0,-0.07,0.0,0.2609,-0.104,-0.05
517,2,2,1,0,-0.1189,-0.1611,0.3913,-0.0734,0.3
518,2,2,0,0,-0.0731,0.1436,0.3913,0.5056,-0.25
519,2,0,0,0,-0.0504,-0.092,0.3478,-0.0926,-0.2
520,2,2,0,1,,3.1605,-0.913,,-0.5
521,2,2,0,0,,-0.2057,,,-0.5
522,2,0,1,0,-0.1294,-0.2022,,-0.0964,-0.15
523,2,1,0,2,18.3808,0.654,1.4348,4.407,0.8
524,2,2,0,0,,-0.1883,,,-0.5
525,2,0,1,0,,-0.2057,-0.3043,,-0.5
526,2,3,0,0,,,,,-0.5
527,2,1,1,2,,-0.0934,1.0435,,-0.3
528,2,1,1,0,,-0.2029,,,-0.45
529,2,0,1,0,-0.1295,-0.1931,-0.4348,-0.1107,-0.2
530,2,2,1,0,0.0366,0.7112,,3.3475,-0.5
531,2,1,1,1,0.3805,0.9817,1.087,0.8605,0.55
532,2,3,1,0,-0.1286,-0.1883,0.1304,-0.1105,0.3
533,2,0,1,0,-0.1295,-0.2057,,-0.1075,-0.5
534,2,2,1,1,,0.5508,,,-0.25
535,2,0,0,0,-0.1293,-0.2071,0.2174,-0.1107,-0.2
536,1,0,1,1,21.3606,12.3409,,,0.4
537,1,0,0,0,95.8569,10.7799,0.8261,,0.95
538,1,0,0,0,0.0777,3.712,-0.0435,-0.07,0.7
539,1,0,1,1,0.1409,0.3974,0.7826,-0.113,0.1
540,1,3,0,1,0.7896,0.3612,0.2609,0.9375,1.95
541,1,3,1,2,0.6477,1.9055,-0.4348,0.4294,0.9
542,1,0,0,0,-0.0855,-0.0035,,-0.1129,0.55
543,1,3,1,1,0.7094,0.9245,0.3478,0.2162,0.4
544,1,0,0,2,3.6682,4.3103,0.6522,33.6022,0.85
545,1,0,0,0,0.1445,0.175,0.3913,-0.0945,0.15
546,1,1,1,2,10.2384,8.2705,-0.8261,2.5312,-0.25
547,1,4,1,2,1.4742,1.0458,2.1739,0.0708,1.55
548,1,0,0,1,21.3606,12.3409,,,0.4
549,1,1,0,2,-0.0163,0.0983,1.1304,0.1582,-0.05
550,1,0,0,2,17.6008,9.094,-1.3043,76.3061,0.9
551,1,1,0,2,1.9703,0.9629,1.4348,11.4021,1.65
552,1,3,1,2,10.2384,8.2705,-0.8261,2.5312,-0.25
553,1,3,1,2,10.2384,8.2705,-0.8261,2.5312,-0.25
554,1,0,0,1,-0.1029,-0.1248,0.6522,-0.0452,-0.25
555,1,0,0,1,0.0372,0.4888,-0.1739,1.5678,-0.35
556,1,3,0,0,,-0.1255,0.4348,-0.1062,0.05
557,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
558,1,2,1,1,0.4531,0.8158,-0.1739,1.4671,0.15
559,1,0,0,0,,-0.2057,,,-0.5
560,1,0,1,1,0.1911,-0.1645,0.0435,-0.0904,0.15
561,1,3,0,1,1.3131,1.2222,1.4783,-0.0244,0.8
562,1,0,1,1,0.1409,-0.1394,0.7826,-0.113,0.1
563,1,0,1,0,,-0.2001,-0.2174,-0.1107,-0.5
564,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
565,1,3,1,0,-0.0418,-0.1708,-0.0435,0.0113,0.05
566,1,2,1,0,-0.0418,-0.1708,-0.0435,0.0113,0.05
567,1,2,1,0,-0.0418,-0.1708,-0.0435,0.0113,0.05
568,1,0,1,0,-0.0977,0.4497,-0.3043,-0.1017,-0.2
569,1,2,0,0,-0.1042,-0.1143,1.087,-0.0954,-0.05
570,1,1,1,0,-0.0926,-0.1931,0.0435,-0.1017,-0.5
571,1,3,0,2,0.1571,0.2789,,-0.046,0.05
572,1,3,0,2,-0.03,,1.0,-0.103,0.0
573,1,1,0,2,1.5751,0.9566,,0.5696,0.85
574,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
575,1,0,0,0,-0.1298,-0.2085,,-0.1117,0.25
576,1,0,1,0,-0.1234,-0.1394,0.6087,-0.0674,-0.05
577,1,0,1,1,0.0373,3.7107,-0.6087,0.0,-0.35
578,1,0,0,1,4.5712,,1.3913,6.4333,1.35
579,1,2,1,0,-0.123,-0.1848,-0.087,-0.104,-0.05
580,1,0,1,0,-0.1286,-0.182,,-0.0947,-0.25
581,1,1,1,0,-0.1266,-0.1917,-0.5652,,-0.5
582,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
583,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
584,1,1,1,0,-0.1152,-0.1673,0.0435,-0.0333,-0.05
585,1,0,1,0,,-0.1394,-0.8696,,-0.5
586,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
587,1,1,1,0,-0.1175,,,-0.1107,-0.4
588,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
589,1,0,0,0,,1.1853,1.3913,13.5213,-0.05
590,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
591,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
592,1,3,1,0,-0.0634,-0.1374,0.7826,3.0172,-0.5
593,1,0,1,2,-0.0692,0.6136,-0.1739,0.0,0.6
594,1,0,0,0,-0.1131,-0.0265,-0.1304,-0.1107,0.2
595,1,0,0,0,-0.1131,-0.0265,-0.1304,-0.1107,0.2
596,1,0,1,2,-0.0671,-0.1869,0.4348,-0.1122,0.1
597,1,1,1,1,0.1944,2.3664,,-0.0995,0.55
598,1,2,1,0,,-0.1855,,,-0.05
599,1,1,0,2,1.5751,0.9566,1.2609,0.5696,0.85
600,1,2,1,0,-0.1243,-0.1987,-0.0435,-0.1017,-0.2
601,1,0,0,0,,-0.2071,-0.7391,,-0.5
602,1,0,0,0,,-0.2071,-0.7391,,-0.5
603,1,0,0,0,-0.122,-0.0139,-0.2609,-0.1062,-0.35
604,1,0,1,0,,,-0.5217,,-0.5
605,1,3,1,0,-0.1275,-0.1883,-0.0435,-0.1062,0.35
606,1,1,1,0,-0.1104,-0.1687,0.0,-0.1096,0.0
607,1,0,1,0,-0.13,-0.2071,0.6957,-0.1119,0.05
608,1,1,1,2,0.6704,1.3157,,-0.0586,0.8
609,1,0,0,0,-0.1293,-0.1952,-0.6522,-0.1119,-0.5
610,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
611,1,0,0,0,,-0.205,,,-0.5
612,1,3,0,1,-0.1197,,-0.4348,0.0144,-0.25
613,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
614,1,3,1,2,7.0163,2.2409,1.3913,5.3951,-0.5
615,1,0,0,1,0.1409,-0.1394,0.7826,-0.113,0.1
616,1,0,1,0,-0.1296,-0.2022,,-0.1045,-0.2
617,1,3,0,0,-0.03,,1.0,-0.103,0.0
618,1,1,0,2,3.1277,8.7809,0.3913,0.1317,0.8
619,1,0,1,1,,-0.1883,,-0.1107,-0.2
620,1,3,1,0,-0.1295,-0.2043,-0.2609,-0.1086,0.2
621,1,0,0,0,,-0.1743,,,-0.5
622,1,0,0,0,-0.0504,-0.092,0.3478,-0.0926,-0.2
623,1,0,0,0,,-0.1743,,,-0.5
624,1,3,0,0,,,,,-0.5
625,1,2,0,1,0.3021,1.552,0.6957,-0.0993,0.0
626,1,3,0,0,,,,,-0.5
627,1,4,0,0,-0.03,,1.0,-0.103,0.0
628,1,2,1,0,-0.1247,-0.1604,0.2174,-0.082,0.3
629,1,2,0,1,0.0048,2.5797,,0.1356,-0.35
630,1,3,0,0,,,-0.2174,,-0.5
631,1,1,1,1,-0.0355,-0.0572,0.4783,0.0392,0.0
632,1,2,0,0,0.3001,-0.1903,0.7391,0.6102,-0.5
633,1,4,1,1,-0.1299,-0.1743,0.9565,0.565,-0.15
634,1,1,0,1,,-0.1604,,,-0.15
635,1,0,0,0,-0.1284,-0.1848,-0.3478,-0.1084,-0.5
636,1,0,0,2,10.4615,0.4985,1.2609,12.8586,0.15
637,1,0,0,0,-0.0218,0.2503,-0.2609,1.0805,-0.2
638,1,0,0,0,,-0.2022,,,-0.5
639,1,1,1,0,,,,,-0.5
640,1,0,0,0,-0.0068,0.1011,,-0.0887,-0.3
641,1,1,1,0,,-0.2071,,,-0.5
642,1,1,1,0,,,-0.2174,,-0.3
643,1,2,0,0,-0.1277,,,-0.1119,-0.2
644,1,0,1,0,,,-0.5217,,-0.5
645,1,2,0,0,-0.099,-0.0872,-0.087,0.004,-0.3
646,1,0,0,0,,-0.1883,-0.6957,,-0.5
647,1,2,0,0,,-0.1855,,,-0.05
648,1,0,1,0,,-0.2001,-0.2174,-0.1107,-0.5
649,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
650,1,2,1,0,,-0.2071,,,-0.5
651,1,1,1,1,0.1701,0.2859,0.3913,0.0746,-0.1
652,1,0,1,0,-0.1278,-0.1966,-0.2609,-0.0666,-0.2
653,1,2,1,0,-0.1301,,-1.0,-0.1119,-0.5
654,1,3,1,0,-0.1293,-0.2001,-1.1739,-0.1014,0.3
655,1,1,1,1,0.1701,0.2859,0.3913,0.0746,-0.1
656,1,0,1,0,-0.1278,-0.1966,-0.2609,-0.0666,-0.2
657,1,2,1,0,-0.1301,,-1.0,-0.1119,-0.5
658,1,3,1,0,-0.1293,-0.2001,-1.1739,-0.1014,0.3
659,1,0,1,0,-0.1294,-0.2043,0.2174,-0.109,-0.2
660,1,0,1,0,,-0.2071,,-0.1119,-0.5
661,1,0,1,0,,,,,-0.45
662,1,0,0,2,0.0358,0.8367,-0.3478,2.7712,-0.1
663,1,0,0,2,21.5506,20.7077,,2.147,0.65
664,1,1,0,2,21.5506,20.7077,,2.147,0.65
665,1,0,0,0,,-0.113,-0.2174,-0.1128,-0.35
666,1,0,1,2,-0.0203,0.175,-0.087,0.0,-0.3
667,1,0,0,0,,,,,-0.45
668,1,2,1,0,-0.1247,-0.1604,0.2174,-0.082,0.3
669,1,0,0,0,-0.1284,-0.1862,,-0.1107,-0.5
670,1,0,0,0,19.2765,,,2.147,0.0
671,1,1,1,0,,-0.2078,0.5652,,-0.5
672,1,2,1,0,-0.1283,-0.2001,0.1304,-0.1096,-0.35
673,1,4,1,2,6.0338,4.0084,2.2609,19.9685,1.2
674,1,4,0,2,-0.03,,1.0,-0.103,0.0
675,1,2,1,0,-0.1293,-0.1952,-0.4783,-0.1119,-0.05
676,1,0,1,0,-0.1284,-0.1862,-0.1739,-0.1085,-0.5
677,1,0,1,0,,,-0.5217,,-0.5
678,1,0,0,0,-0.0478,-0.0662,-0.3913,-0.0449,0.25
679,1,2,1,0,-0.1288,-0.2008,0.1304,-0.1073,-0.2
680,1,2,0,1,-0.0435,0.0286,,-0.0226,0.55
681,1,3,1,0,-0.1299,-0.2064,0.1304,-0.1129,-0.3
682,1,0,1,0,,,-0.5217,,-0.5
683,1,1,1,0,-0.126,-0.0851,-0.5652,-0.1085,-0.35
684,1,0,0,0,,,-0.6957,,-0.5
685,1,0,1,0,-0.1109,-0.1652,,-0.0678,-0.2
686,1,3,1,2,7.0163,2.2409,1.3913,5.3951,-0.5
687,1,0,0,0,,,-0.6957,,-0.5
688,1,1,1,0,,,-0.2174,,-0.3
689,1,0,0,2,21.5506,4.4623,,2.147,0.65
690,1,3,1,1,-0.1299,-0.1743,0.9565,0.565,-0.15
691,1,1,1,0,-0.1175,,,-0.1107,-0.4
692,1,3,0,0,-0.126,0.0,-0.6522,,-0.3
693,1,2,1,0,-0.1274,0.0669,-0.6087,-0.1062,-0.2
694,1,0,1,0,,0.1255,,,0.0
695,1,0,0,0,-0.1265,-0.1541,-0.087,-0.1107,0.15
696,1,1,1,0,,-0.1604,,,-0.15
697,1,3,0,0,,,,,-0.5
698,1,4,1,0,-0.0598,-0.1067,2.3913,0.486,0.25
699,1,0,0,2,0.2017,0.06,0.1304,-0.0403,0.1
700,1,0,1,0,,-0.1743,-0.5652,,-0.1
701,1,0,1,0,-0.1284,-0.1896,-0.0435,-0.1017,0.15
702,1,0,1,0,,-0.1394,-0.8696,,-0.5
703,1,1,1,0,-0.126,-0.0851,-0.5652,-0.1085,-0.35
704,1,3,1,0,,,0.0,,-0.35
705,1,1,0,0,-0.0276,0.1304,0.3043,-0.0321,0.55
706,1,2,0,1,-0.0107,,0.0,0.0488,0.15
707,1,0,1,0,,-0.2078,-0.6522,,-0.5
708,1,0,1,0,,-0.2078,-0.6522,,-0.5
709,1,0,0,0,-0.1284,-0.1896,-0.0435,-0.1017,0.15
710,1,0,0,0,,,,,-0.5
711,1,0,1,0,,-0.1394,-0.8696,,-0.5
712,1,2,0,1,0.3021,1.2934,0.6957,-0.0993,0.0
713,1,2,1,0,-0.1281,-0.2022,0.1304,-0.1078,-0.1
714,1,0,1,0,,-0.1394,-0.8696,,-0.5
715,1,0,1,1,21.3606,12.3409,,,0.4
716,1,0,0,0,0.0777,3.712,-0.0435,-0.07,0.7
717,1,0,0,0,-0.0922,0.0823,0.7391,1.0019,0.7
718,1,0,0,2,17.6008,9.094,-1.3043,76.3061,1.15
719,1,0,0,0,-0.0855,-0.0035,,-0.1129,0.55
720,1,1,0,2,-0.0163,0.0983,1.1304,0.1582,-0.05
721,1,3,1,2,0.6477,1.9055,-0.4348,0.4294,0.9
722,1,3,1,1,0.7094,0.9245,0.3478,0.2162,0.4
723,1,0,0,2,17.6008,9.094,-1.3043,76.3061,1.15
724,1,3,0,1,1.3131,1.2222,1.4783,-0.0244,0.8
725,1,0,0,0,-0.0504,-0.092,0.3478,-0.0926,-0.2
726,1,1,0,2,1.5751,0.9566,1.2609,0.5696,0.85
727,1,0,0,2,-0.1155,-0.1876,0.5217,-0.085,-0.2
728,1,2,1,1,0.4531,0.8158,-0.1739,1.4671,0.15
729,1,0,0,1,-0.1155,-0.1876,0.5217,-0.085,-0.2
730,1,3,0,2,0.1571,0.2789,,-0.046,0.05
731,1,0,0,2,21.5506,4.4623,,2.147,0.65
732,1,2,1,1,0.1747,-0.1032,1.1304,1.1483,-0.35
733,1,3,1,0,-0.1189,-0.152,0.1304,-0.0931,0.35
734,1,1,0,2,1.5751,0.9566,,0.5696,0.85
735,1,2,1,0,0.0358,-0.0328,-0.087,-0.0768,0.05
736,1,0,0,0,0.0372,0.4888,-0.1739,1.5678,-0.35
737,1,2,1,2,0.3691,0.0314,1.2609,1.6779,0.05
738,1,0,1,0,0.7644,2.2005,0.5652,0.103,0.2
739,1,0,0,2,0.0213,-0.0802,0.4783,0.0668,0.0
740,1,2,1,0,-0.0698,-0.1374,0.087,0.145,0.4
741,1,1,1,1,-0.0355,-0.0572,0.4783,0.0392,0.0
742,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
743,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
744,1,0,0,0,,,,,-0.5
745,1,0,0,0,,-0.2078,,,-0.5
746,1,0,1,0,,,-0.5217,,-0.5
747,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
748,1,0,1,2,-0.0671,-0.1869,0.4348,-0.1122,0.1
749,1,1,1,1,0.1701,0.2859,0.3913,0.0746,-0.1
750,1,0,0,0,,,,,-0.15
751,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
752,1,3,1,0,,,,,-0.5
753,1,3,1,0,-0.1296,-0.2064,-0.2174,-0.1107,-0.2
754,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
755,1,0,0,1,4.5712,,1.3913,6.4333,1.35
756,1,0,1,0,,,,,-0.5
757,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
758,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
759,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
760,1,0,0,0,,1.1853,1.3913,13.5213,-0.05
761,1,1,0,2,22.7143,,-0.2609,605.9868,0.65
762,1,0,1,0,-0.1281,-0.2001,0.087,-0.1076,-0.2
763,1,0,1,0,-0.1301,-0.2092,,-0.1107,-0.1
764,1,0,1,0,,,,,-0.35
765,1,0,0,0,,-0.1576,0.6522,,-0.35
766,1,1,1,1,0.1944,2.3664,,-0.0995,0.55
767,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
768,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
769,1,0,0,2,18.978,3.3516,0.1304,0.4853,1.2
770,1,0,1,1,-0.0686,-0.136,0.9565,-0.0904,-0.35
771,1,1,0,2,3.1277,8.7809,0.3913,0.1317,0.8
772,1,1,0,2,3.1277,8.7809,0.3913,0.1317,0.8
773,1,0,0,0,-0.1218,0.0558,,-0.1017,-0.25
774,1,0,1,0,-0.0767,-0.1862,0.2609,-0.0633,-0.2
775,1,3,0,0,,,,,-0.5
776,1,0,0,0,,,,,-0.3
777,1,2,0,0,-0.1125,-0.0488,-0.6522,-0.0452,-0.15
778,1,2,0,1,0.0048,2.5797,,0.1356,-0.35
779,1,3,1,0,-0.0672,0.0718,,0.113,0.45
780,1,0,1,1,0.2026,0.023,1.2609,0.4061,0.25
781,1,0,1,0,-0.1297,-0.2064,-0.7391,-0.0915,-0.5
782,1,0,1,0,,,,,-0.5
783,1,0,0,0,-0.1284,-0.1848,-0.3478,-0.1084,-0.5
784,1,0,1,0,-0.1292,-0.2036,-0.913,-0.1017,-0.2
785,1,0,1,0,-0.1189,-0.152,0.1304,-0.0931,0.35
786,1,2,0,0,-0.1277,,,-0.1119,-0.2
787,1,2,0,0,-0.1276,,-0.3043,-0.1125,-0.45
788,1,1,0,0,-0.1281,-0.1848,-0.3043,-0.1107,-0.2
789,1,0,0,2,2.0819,1.4028,0.087,0.6464,0.55
790,1,0,1,1,,-0.1883,,-0.1107,-0.2
791,1,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
792,1,0,1,0,,,,,-0.45
793,1,0,0,2,21.5506,20.7077,,2.147,0.65
794,1,1,0,2,21.5506,20.7077,,2.147,0.65
795,1,0,1,2,-0.0203,0.175,-0.087,0.0,-0.3
796,1,0,0,0,,-0.2078,-0.3913,,-0.3
797,1,0,1,0,,-0.2085,,,-0.35
798,1,0,1,0,,-0.1799,,,-0.5
799,1,0,0,1,3.3511,1.0228,,8.4054,0.65
800,1,0,0,1,0.0,0.3228,-0.3913,0.0486,-0.5
801,1,0,1,1,,,,,-0.35
802,1,2,0,0,-0.1125,-0.0488,-0.6522,-0.0452,-0.15
803,1,2,0,0,-0.1295,-0.2008,-0.5652,-0.1107,-0.45
804,1,0,1,0,-0.1268,-0.1764,-0.3478,-0.1062,-0.2
805,1,0,0,0,,,-0.7826,,-0.5
806,1,1,1,0,,-0.1743,-0.5217,,-0.5
807,1,2,1,0,,-0.0481,,0.0,0.0
808,1,2,0,1,-0.0204,0.1485,,1.2997,-0.5
809,1,2,1,1,0.2088,0.0272,0.4783,-0.0054,-0.05
810,1,2,1,0,-0.1189,-0.152,0.1304,-0.0931,0.35
811,1,2,0,0,-0.1298,-0.2036,-0.6957,-0.1129,0.15
812,1,1,1,0,,-0.2008,0.087,,-0.5
813,1,2,0,1,0.3021,1.552,0.6957,-0.0993,0.0
814,1,0,0,1,,,,,-0.5
815,1,0,1,0,-0.1267,-0.2036,-0.3913,-0.1017,0.0
816,1,0,1,0,,-0.2064,,,-0.5
817,1,0,1,0,-0.1271,-0.1994,-0.6957,-0.104,-0.5
818,1,2,1,0,-0.0698,-0.1374,0.087,0.145,0.4
819,1,0,0,2,0.0213,-0.0802,0.4783,0.0668,0.0
820,1,0,1,2,,,,,-0.35
821,1,0,1,0,-0.1267,-0.2036,-0.3913,-0.1017,0.0
822,1,0,1,0,,-0.2022,,,-0.5
823,1,2,0,0,,-0.2022,,,-0.3
824,1,0,0,0,,,,,-0.5
825,1,3,1,1,0.5731,1.064,-0.2609,-0.0862,0.15
826,1,0,0,0,,-0.1778,0.6522,,-0.35
827,1,2,1,0,0.0358,-0.0328,-0.087,-0.0768,0.05
828,1,0,0,0,,-0.113,,-0.1107,-0.5
829,1,1,1,0,,-0.2085,-0.7391,,-0.5
830,1,0,1,0,-0.1226,-0.0418,-0.4783,-0.1107,-0.45
831,1,1,0,2,2.1978,3.2407,0.8261,0.806,1.05
832,1,0,1,0,-0.1292,-0.2022,-0.6087,-0.1092,-0.2
833,1,2,1,0,,-0.2057,0.1739,,-0.5
834,1,0,1,0,-0.1125,-0.1638,0.1304,-0.0927,-0.35
835,1,0,0,1,0.0457,-0.0628,0.2174,-0.0883,-0.2
836,1,3,1,0,-0.1294,-0.2036,-0.6087,-0.1085,0.1
837,1,0,0,0,,-0.2043,,,-0.35
838,1,0,1,0,,,,,-0.45
839,1,0,1,0,-0.1171,-0.0969,-0.4783,-0.1096,-0.2
840,1,0,1,0,,,-0.6522,,-0.5
841,1,0,1,0,-0.1263,-0.1945,-0.6522,-0.1017,0.1
842,1,0,0,1,0.1865,0.5592,0.8261,1.0285,0.05
843,1,0,1,0,-0.1294,-0.2071,-0.2174,-0.106,-0.25
844,1,2,0,1,-0.0204,0.1485,,1.2997,-0.25
845,1,2,0,1,-0.0204,0.1485,,1.2997,-0.25
846,1,0,0,0,,-0.2064,-0.3913,,-0.5
847,1,0,1,0,-0.1125,-0.0488,-0.6522,-0.0452,-0.15
848,1,0,1,0,-0.1263,-0.1945,-0.6522,-0.1017,0.1
849,1,3,1,0,,-0.1952,-0.3043,,-0.5
850,1,0,1,0,,-0.2078,,,-0.5
851,1,0,1,0,,,,,-0.35
852,1,0,1,0,,,,,-0.35
853,1,2,0,1,-0.0204,0.1485,,1.2997,-0.25
854,1,1,1,0,-0.1252,-0.1883,-0.2174,-0.1119,-0.05
855,1,0,1,0,-0.126,-0.2057,-0.1739,-0.1119,-0.2
856,1,1,1,0,,,-1.3043,,-0.3
857,1,0,1,0,,,,,-0.35
858,1,0,1,0,-0.1192,-0.1583,-0.6522,-0.0949,0.25
859,1,0,1,0,-0.1292,-0.2022,-0.6087,-0.1092,-0.2
860,1,0,0,0,,,,,-0.3
861,1,0,1,0,,,,,-0.4
862,1,0,1,0,,,-0.3478,,-0.5
863,1,0,1,0,,-0.2022,,,-0.5
864,1,0,1,0,-0.1271,-0.1994,-0.6957,-0.104,-0.5
865,1,3,1,0,,-0.2085,-0.5652,,-0.5
866,1,0,0,2,,3.4408,,2.147,0.65
867,1,0,0,0,,-0.1576,0.6522,,-0.35
868,1,0,0,0,,,,,-0.5
869,1,0,1,0,,-0.2022,-0.6087,,-0.5
870,1,0,1,0,,-0.2043,,,-0.5
871,1,1,1,0,-0.1293,-0.2015,,-0.1119,-0.15
872,1,0,0,2,,0.3389,0.3043,0.2381,0.3
873,1,3,1,0,-0.1288,-0.1938,-0.6957,-0.0965,-0.35
874,1,0,1,0,,,-0.4348,,-0.3
875,1,0,0,0,-0.1272,-0.115,,-0.1128,-0.35
876,1,2,1,0,,-0.0481,,0.0,0.0
877,1,0,0,0,-0.1272,-0.115,,-0.1128,-0.35
878,1,2,0,1,-0.0204,0.1485,,1.2997,-0.25
